Province,District,Polling Division,Name,Votes,Percent
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Panagoda Don Prince Soloman Anura Liyanage,98,0.14%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Channa Janaka Sugathsiri Gamage,77,0.11%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Sarath Manamendra,54,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Lal Perera,47,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Ukkubanda Wijekoon,42,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Idroos Mohomad Ilyas,40,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Sirithunga Jayasuriya,31,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,M.K. Sivajilingam,27,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Vickramabahu Karunaratna,26,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Wije Dias,23,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Mohamed Musthaffa,20,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Upali Sarath Kongahage,14,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Battaramulle Seelarathana Thero,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Senaratna de Silva,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Muthu Bandara Theminimulla,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Sanath Pinnaduwa,10,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Aruna de Zoysa,9,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Valid Votes,"69,661",99.52%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Rejected Votes,334,0.48%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Total Polled,"69,995",72.64%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,GALGAMUWA,Regis.Electors,"96,354",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Mahinda Rajapaksha,"41,510",64.49%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Sarath Fonseka,"21,830",33.91%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Mohomad Cassim Mohomad Ismail,278,0.43%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Achala Ashoka Suraweera,156,0.24%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,W.V. Mahiman Ranjith,138,0.21%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Ukkubanda Wijekoon,60,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Channa Janaka Sugathsiri Gamage,56,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Panagoda Don Prince Soloman Anura Liyanage,45,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Sarath Manamendra,44,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Lal Perera,37,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Idroos Mohomad Ilyas,36,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Sirithunga Jayasuriya,32,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Vickramabahu Karunaratna,21,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,M.K. Sivajilingam,21,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Senaratna de Silva,21,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Sanath Pinnaduwa,14,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Muthu Bandara Theminimulla,14,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Mohamed Musthaffa,14,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Battaramulle Seelarathana Thero,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Wije Dias,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Aruna de Zoysa,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Upali Sarath Kongahage,7,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Valid Votes,"64,369",99.33%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Rejected Votes,432,0.67%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Total Polled,"64,801",73.72%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,NIKAWERATIYA,Regis.Electors,"87,897",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Mahinda Rajapaksha,"49,854",65.24%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Sarath Fonseka,"25,199",32.98%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Mohomad Cassim Mohomad Ismail,365,0.48%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,W.V. Mahiman Ranjith,210,0.27%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Achala Ashoka Suraweera,179,0.23%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Panagoda Don Prince Soloman Anura Liyanage,83,0.11%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Ukkubanda Wijekoon,70,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Sarath Manamendra,65,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Channa Janaka Sugathsiri Gamage,58,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Lal Perera,54,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Sirithunga Jayasuriya,40,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Idroos Mohomad Ilyas,38,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,M.K. Sivajilingam,34,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Vickramabahu Karunaratna,33,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Wije Dias,25,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Senaratna de Silva,24,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Mohamed Musthaffa,21,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Sanath Pinnaduwa,19,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Battaramulle Seelarathana Thero,17,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Aruna de Zoysa,14,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Upali Sarath Kongahage,8,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Muthu Bandara Theminimulla,8,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Valid Votes,"76,418",99.35%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Rejected Votes,502,0.65%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Total Polled,"76,920",72.72%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,YAPAHUWA,Regis.Electors,"105,779",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Mahinda Rajapaksha,"42,240",64.14%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Sarath Fonseka,"22,538",34.22%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Mohomad Cassim Mohomad Ismail,269,0.41%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Achala Ashoka Suraweera,140,0.21%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,W.V. Mahiman Ranjith,115,0.17%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Panagoda Don Prince Soloman Anura Liyanage,83,0.13%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Channa Janaka Sugathsiri Gamage,80,0.12%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Ukkubanda Wijekoon,72,0.11%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Sarath Manamendra,56,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Lal Perera,47,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Sirithunga Jayasuriya,41,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Vickramabahu Karunaratna,36,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Idroos Mohomad Ilyas,32,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,M.K. Sivajilingam,18,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Wije Dias,17,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Battaramulle Seelarathana Thero,15,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Sanath Pinnaduwa,12,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Senaratna de Silva,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Mohamed Musthaffa,9,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Muthu Bandara Theminimulla,9,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Aruna de Zoysa,7,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Upali Sarath Kongahage,6,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Valid Votes,"65,853",99.17%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Rejected Votes,548,0.83%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Total Polled,"66,401",72.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,HIRIYALA,Regis.Electors,"92,150",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Mahinda Rajapaksha,"36,497",68.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Sarath Fonseka,"16,282",30.38%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Mohomad Cassim Mohomad Ismail,185,0.35%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Achala Ashoka Suraweera,128,0.24%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,W.V. Mahiman Ranjith,89,0.17%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Panagoda Don Prince Soloman Anura Liyanage,62,0.12%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Channa Janaka Sugathsiri Gamage,57,0.11%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Ukkubanda Wijekoon,48,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Sarath Manamendra,37,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Sirithunga Jayasuriya,35,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Vickramabahu Karunaratna,31,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Lal Perera,29,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Idroos Mohomad Ilyas,27,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Wije Dias,21,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,M.K. Sivajilingam,16,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Battaramulle Seelarathana Thero,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Aruna de Zoysa,9,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Mohamed Musthaffa,9,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Sanath Pinnaduwa,9,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Senaratna de Silva,7,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Muthu Bandara Theminimulla,5,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Upali Sarath Kongahage,4,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Valid Votes,"53,598",99.36%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Rejected Votes,343,0.64%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Total Polled,"53,941",75.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,WARIYAPOLA,Regis.Electors,"71,905",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Mahinda Rajapaksha,"32,854",61.66%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Sarath Fonseka,"19,681",36.94%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Mohomad Cassim Mohomad Ismail,182,0.34%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Achala Ashoka Suraweera,107,0.20%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,W.V. Mahiman Ranjith,98,0.18%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Channa Janaka Sugathsiri Gamage,54,0.10%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Panagoda Don Prince Soloman Anura Liyanage,41,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Ukkubanda Wijekoon,37,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Lal Perera,37,0.07%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Sirithunga Jayasuriya,31,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Idroos Mohomad Ilyas,31,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Sarath Manamendra,28,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Vickramabahu Karunaratna,24,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,M.K. Sivajilingam,16,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Sanath Pinnaduwa,12,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Wije Dias,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Mohamed Musthaffa,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Senaratna de Silva,10,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Aruna de Zoysa,8,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Battaramulle Seelarathana Thero,7,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Muthu Bandara Theminimulla,3,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Upali Sarath Kongahage,2,0.00%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Valid Votes,"53,285",99.50%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Rejected Votes,270,0.50%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Total Polled,"53,555",76.36%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,PANDUWASNUWARA,Regis.Electors,"70,131",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Mahinda Rajapaksha,"38,036",61.18%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Sarath Fonseka,"23,273",37.43%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Mohomad Cassim Mohomad Ismail,169,0.27%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Achala Ashoka Suraweera,124,0.20%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,W.V. Mahiman Ranjith,108,0.17%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Panagoda Don Prince Soloman Anura Liyanage,56,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Channa Janaka Sugathsiri Gamage,54,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Ukkubanda Wijekoon,48,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Sirithunga Jayasuriya,40,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Vickramabahu Karunaratna,37,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Idroos Mohomad Ilyas,36,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Lal Perera,36,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Sarath Manamendra,33,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Mohamed Musthaffa,17,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Sanath Pinnaduwa,17,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,M.K. Sivajilingam,15,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Senaratna de Silva,15,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Aruna de Zoysa,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Wije Dias,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Battaramulle Seelarathana Thero,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Upali Sarath Kongahage,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Muthu Bandara Theminimulla,8,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Valid Votes,"62,174",99.42%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Rejected Votes,360,0.58%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Total Polled,"62,534",75.85%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,BINGIRIYA,Regis.Electors,"82,441",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Mahinda Rajapaksha,"43,052",62.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Sarath Fonseka,"25,547",36.82%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Mohomad Cassim Mohomad Ismail,127,0.18%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,W.V. Mahiman Ranjith,119,0.17%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Achala Ashoka Suraweera,97,0.14%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Channa Janaka Sugathsiri Gamage,67,0.10%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Panagoda Don Prince Soloman Anura Liyanage,64,0.09%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Lal Perera,43,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Ukkubanda Wijekoon,40,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Sarath Manamendra,34,0.05%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Sirithunga Jayasuriya,30,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Vickramabahu Karunaratna,25,0.04%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,M.K. Sivajilingam,22,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Idroos Mohomad Ilyas,22,0.03%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Wije Dias,16,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Sanath Pinnaduwa,13,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Senaratna de Silva,12,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Battaramulle Seelarathana Thero,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Mohamed Musthaffa,11,0.02%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Aruna de Zoysa,10,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Upali Sarath Kongahage,9,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Muthu Bandara Theminimulla,9,0.01%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Valid Votes,"69,380",99.44%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Rejected Votes,390,0.56%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Total Polled,"69,770",78.12%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KATUGAMPOLA,Regis.Electors,"89,310",
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Mahinda Rajapaksha,"41,881",59.26%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Sarath Fonseka,"27,813",39.36%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Mohomad Cassim Mohomad Ismail,200,0.28%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Achala Ashoka Suraweera,130,0.18%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,W.V. Mahiman Ranjith,104,0.15%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Ukkubanda Wijekoon,70,0.10%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Channa Janaka Sugathsiri Gamage,70,0.10%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Sarath Manamendra,60,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Panagoda Don Prince Soloman Anura Liyanage,57,0.08%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Lal Perera,45,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Idroos Mohomad Ilyas,42,0.06%
"North Western Province  (KURUNEGALA, PUTTALAM)",KURUNEGALA,KULIYAPITIYA,Sirithunga Jayasuriya,33,0.05%
