Province,District,Polling Division,Name,Votes,Percent
Central Province,MAHANUWARA,POSTAL VOTES - KANDY DISTRICT,Jayantha Kulathunga,4,0.01%
Central Province,MAHANUWARA,POSTAL VOTES - KANDY DISTRICT,Valid Votes,"37,112",98.40%
Central Province,MAHANUWARA,POSTAL VOTES - KANDY DISTRICT,Rejected Votes,602,1.60%
Central Province,MAHANUWARA,POSTAL VOTES - KANDY DISTRICT,Total Polled,"37,714",98.26%
Central Province,MAHANUWARA,POSTAL VOTES - KANDY DISTRICT,Regis.Electors,"38,382",
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Aithurus Mohamed Illias,799,0.09%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Ibrahim Miflar,"1,103",0.13%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Prasanna Priyankara,182,0.02%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Wimal Geeganage,116,0.01%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Sirithunga Jayasuriya,628,0.07%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,M. B. Theminimulla,312,0.04%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Pani Wijesiriwardane,318,0.04%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Duminda Nagamuwa,723,0.08%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,"1,028",0.12%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Maithripala Sirisena,"466,994",54.56%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Ruwanthilaka Peduru Arachchi,"1,003",0.12%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Anuruddha Polgampala,328,0.04%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Baththaramulle Seelarathana Thero,277,0.03%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Sarath Manamendra,554,0.06%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Arachchige Rathnayaka Sirisena,"1,306",0.15%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Mahinda Rajapaksa,"378,585",44.23%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Namal Rajapaksa,"1,204",0.14%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Sundaram Mahendran,285,0.03%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Jayantha Kulathunga,163,0.02%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Valid Votes,"855,908",98.73%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Rejected Votes,"10,993",1.27%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Total Polled,"866,901",82.63%
Central Province,MAHANUWARA,FINAL DISTRICT RESULT - KANDY DISTRICT,Regis.Electors,"1,049,160",
Central Province,MATALE,DAMBULLA,Aithurus Mohamed Illias,90,0.09%
Central Province,MATALE,DAMBULLA,Ibrahim Miflar,104,0.10%
Central Province,MATALE,DAMBULLA,Prasanna Priyankara,25,0.02%
Central Province,MATALE,DAMBULLA,Wimal Geeganage,15,0.01%
Central Province,MATALE,DAMBULLA,Sirithunga Jayasuriya,66,0.07%
Central Province,MATALE,DAMBULLA,M. B. Theminimulla,36,0.04%
Central Province,MATALE,DAMBULLA,Pani Wijesiriwardane,27,0.03%
Central Province,MATALE,DAMBULLA,Duminda Nagamuwa,79,0.08%
Central Province,MATALE,DAMBULLA,Panagoda Don Prince Soloman Anura Liyanage,92,0.09%
Central Province,MATALE,DAMBULLA,Maithripala Sirisena,"42,652",42.03%
Central Province,MATALE,DAMBULLA,Ruwanthilaka Peduru Arachchi,74,0.07%
Central Province,MATALE,DAMBULLA,Anuruddha Polgampala,36,0.04%
Central Province,MATALE,DAMBULLA,Baththaramulle Seelarathana Thero,30,0.03%
Central Province,MATALE,DAMBULLA,Sarath Manamendra,75,0.07%
Central Province,MATALE,DAMBULLA,Arachchige Rathnayaka Sirisena,205,0.20%
Central Province,MATALE,DAMBULLA,Mahinda Rajapaksa,"57,657",56.82%
Central Province,MATALE,DAMBULLA,Namal Rajapaksa,158,0.16%
Central Province,MATALE,DAMBULLA,Sundaram Mahendran,24,0.02%
Central Province,MATALE,DAMBULLA,Jayantha Kulathunga,27,0.03%
Central Province,MATALE,DAMBULLA,Valid Votes,"101,472",98.95%
Central Province,MATALE,DAMBULLA,Rejected Votes,"1,074",1.05%
Central Province,MATALE,DAMBULLA,Total Polled,"102,546",77.79%
Central Province,MATALE,DAMBULLA,Regis.Electors,"131,831",
Central Province,MATALE,LAGGALA,Aithurus Mohamed Illias,52,0.09%
Central Province,MATALE,LAGGALA,Ibrahim Miflar,59,0.11%
Central Province,MATALE,LAGGALA,Prasanna Priyankara,13,0.02%
Central Province,MATALE,LAGGALA,Wimal Geeganage,10,0.02%
Central Province,MATALE,LAGGALA,Sirithunga Jayasuriya,42,0.07%
Central Province,MATALE,LAGGALA,M. B. Theminimulla,22,0.04%
Central Province,MATALE,LAGGALA,Pani Wijesiriwardane,11,0.02%
Central Province,MATALE,LAGGALA,Duminda Nagamuwa,39,0.07%
Central Province,MATALE,LAGGALA,Panagoda Don Prince Soloman Anura Liyanage,73,0.13%
Central Province,MATALE,LAGGALA,Maithripala Sirisena,"21,511",38.29%
Central Province,MATALE,LAGGALA,Ruwanthilaka Peduru Arachchi,72,0.13%
Central Province,MATALE,LAGGALA,Anuruddha Polgampala,30,0.05%
Central Province,MATALE,LAGGALA,Baththaramulle Seelarathana Thero,12,0.02%
Central Province,MATALE,LAGGALA,Sarath Manamendra,50,0.09%
Central Province,MATALE,LAGGALA,Arachchige Rathnayaka Sirisena,175,0.31%
Central Province,MATALE,LAGGALA,Mahinda Rajapaksa,"33,821",60.20%
Central Province,MATALE,LAGGALA,Namal Rajapaksa,136,0.24%
Central Province,MATALE,LAGGALA,Sundaram Mahendran,33,0.06%
Central Province,MATALE,LAGGALA,Jayantha Kulathunga,17,0.03%
Central Province,MATALE,LAGGALA,Valid Votes,"56,178",98.98%
Central Province,MATALE,LAGGALA,Rejected Votes,581,1.02%
Central Province,MATALE,LAGGALA,Total Polled,"56,759",80.71%
Central Province,MATALE,LAGGALA,Regis.Electors,"70,323",
Central Province,MATALE,MATALE,Aithurus Mohamed Illias,77,0.12%
Central Province,MATALE,MATALE,Ibrahim Miflar,91,0.14%
Central Province,MATALE,MATALE,Prasanna Priyankara,11,0.02%
Central Province,MATALE,MATALE,Wimal Geeganage,14,0.02%
Central Province,MATALE,MATALE,Sirithunga Jayasuriya,72,0.11%
Central Province,MATALE,MATALE,M. B. Theminimulla,25,0.04%
Central Province,MATALE,MATALE,Pani Wijesiriwardane,28,0.04%
Central Province,MATALE,MATALE,Duminda Nagamuwa,54,0.08%
Central Province,MATALE,MATALE,Panagoda Don Prince Soloman Anura Liyanage,101,0.16%
Central Province,MATALE,MATALE,Maithripala Sirisena,"36,052",56.65%
Central Province,MATALE,MATALE,Ruwanthilaka Peduru Arachchi,96,0.15%
Central Province,MATALE,MATALE,Anuruddha Polgampala,40,0.06%
Central Province,MATALE,MATALE,Baththaramulle Seelarathana Thero,15,0.02%
Central Province,MATALE,MATALE,Sarath Manamendra,44,0.07%
Central Province,MATALE,MATALE,Arachchige Rathnayaka Sirisena,123,0.19%
Central Province,MATALE,MATALE,Mahinda Rajapaksa,"26,684",41.93%
Central Province,MATALE,MATALE,Namal Rajapaksa,65,0.10%
Central Province,MATALE,MATALE,Sundaram Mahendran,36,0.06%
Central Province,MATALE,MATALE,Jayantha Kulathunga,9,0.01%
Central Province,MATALE,MATALE,Valid Votes,"63,637",98.80%
Central Province,MATALE,MATALE,Rejected Votes,773,1.20%
Central Province,MATALE,MATALE,Total Polled,"64,410",76.47%
Central Province,MATALE,MATALE,Regis.Electors,"84,225",
Central Province,MATALE,RATTOTA,Aithurus Mohamed Illias,86,0.12%
Central Province,MATALE,RATTOTA,Ibrahim Miflar,134,0.19%
Central Province,MATALE,RATTOTA,Prasanna Priyankara,34,0.05%
Central Province,MATALE,RATTOTA,Wimal Geeganage,17,0.02%
Central Province,MATALE,RATTOTA,Sirithunga Jayasuriya,102,0.14%
Central Province,MATALE,RATTOTA,M. B. Theminimulla,36,0.05%
Central Province,MATALE,RATTOTA,Pani Wijesiriwardane,31,0.04%
Central Province,MATALE,RATTOTA,Duminda Nagamuwa,72,0.10%
Central Province,MATALE,RATTOTA,Panagoda Don Prince Soloman Anura Liyanage,125,0.18%
Central Province,MATALE,RATTOTA,Maithripala Sirisena,"37,319",52.70%
Central Province,MATALE,RATTOTA,Ruwanthilaka Peduru Arachchi,134,0.19%
Central Province,MATALE,RATTOTA,Anuruddha Polgampala,45,0.06%
Central Province,MATALE,RATTOTA,Baththaramulle Seelarathana Thero,28,0.04%
Central Province,MATALE,RATTOTA,Sarath Manamendra,71,0.10%
Central Province,MATALE,RATTOTA,Arachchige Rathnayaka Sirisena,141,0.20%
Central Province,MATALE,RATTOTA,Mahinda Rajapaksa,"32,235",45.52%
Central Province,MATALE,RATTOTA,Namal Rajapaksa,137,0.19%
Central Province,MATALE,RATTOTA,Sundaram Mahendran,40,0.06%
Central Province,MATALE,RATTOTA,Jayantha Kulathunga,25,0.04%
Central Province,MATALE,RATTOTA,Valid Votes,"70,812",98.50%
Central Province,MATALE,RATTOTA,Rejected Votes,"1,079",1.50%
Central Province,MATALE,RATTOTA,Total Polled,"71,891",77.06%
Central Province,MATALE,RATTOTA,Regis.Electors,"93,296",
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Aithurus Mohamed Illias,1,0.01%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Ibrahim Miflar,4,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Prasanna Priyankara,4,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Wimal Geeganage,1,0.01%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Sirithunga Jayasuriya,3,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,M. B. Theminimulla,,0.00%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Pani Wijesiriwardane,,0.00%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Duminda Nagamuwa,7,0.04%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,3,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Maithripala Sirisena,"8,394",49.60%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Ruwanthilaka Peduru Arachchi,4,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Anuruddha Polgampala,1,0.01%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Baththaramulle Seelarathana Thero,3,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Sarath Manamendra,1,0.01%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Arachchige Rathnayaka Sirisena,5,0.03%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Mahinda Rajapaksa,"8,483",50.13%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Namal Rajapaksa,4,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Sundaram Mahendran,2,0.01%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Jayantha Kulathunga,3,0.02%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Valid Votes,"16,923",99.14%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Rejected Votes,146,0.86%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Total Polled,"17,069",98.49%
Central Province,MATALE,POSTAL VOTES - MATALE DISTRICT,Regis.Electors,"17,330",
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Aithurus Mohamed Illias,306,0.10%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Ibrahim Miflar,392,0.13%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Prasanna Priyankara,87,0.03%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Wimal Geeganage,57,0.02%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Sirithunga Jayasuriya,285,0.09%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,M. B. Theminimulla,119,0.04%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Pani Wijesiriwardane,97,0.03%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Duminda Nagamuwa,251,0.08%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,394,0.13%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Maithripala Sirisena,"145,928",47.22%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Ruwanthilaka Peduru Arachchi,380,0.12%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Anuruddha Polgampala,152,0.05%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Baththaramulle Seelarathana Thero,88,0.03%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Sarath Manamendra,241,0.08%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Arachchige Rathnayaka Sirisena,649,0.21%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Mahinda Rajapaksa,"158,880",51.41%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Namal Rajapaksa,500,0.16%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Sundaram Mahendran,135,0.04%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Jayantha Kulathunga,81,0.03%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Valid Votes,"309,022",98.83%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Rejected Votes,"3,653",1.17%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Total Polled,"312,675",82.35%
Central Province,MATALE,FINAL DISTRICT RESULT - MATALE  DISTRICT,Regis.Electors,"379,675",
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Aithurus Mohamed Illias,246,0.10%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Ibrahim Miflar,705,0.30%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Prasanna Priyankara,112,0.05%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Wimal Geeganage,71,0.03%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Sirithunga Jayasuriya,469,0.20%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,M. B. Theminimulla,199,0.08%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Pani Wijesiriwardane,195,0.08%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Duminda Nagamuwa,285,0.12%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Panagoda Don Prince Soloman Anura Liyanage,831,0.35%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Maithripala Sirisena,"171,578",73.01%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Ruwanthilaka Peduru Arachchi,730,0.31%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Anuruddha Polgampala,250,0.11%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Baththaramulle Seelarathana Thero,141,0.06%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Sarath Manamendra,282,0.12%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Arachchige Rathnayaka Sirisena,493,0.21%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Mahinda Rajapaksa,"57,718",24.56%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Namal Rajapaksa,479,0.20%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Sundaram Mahendran,156,0.07%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Jayantha Kulathunga,56,0.02%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Valid Votes,"234,996",98.35%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Rejected Votes,"3,939",1.65%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Total Polled,"238,935",78.90%
Central Province,NUWARA-ELIYA,NUWARA-ELIYA - MASKELIYA,Regis.Electors,"302,836",
Central Province,NUWARA-ELIYA,KOTMALE,Aithurus Mohamed Illias,62,0.10%
Central Province,NUWARA-ELIYA,KOTMALE,Ibrahim Miflar,93,0.15%
Central Province,NUWARA-ELIYA,KOTMALE,Prasanna Priyankara,16,0.03%
Central Province,NUWARA-ELIYA,KOTMALE,Wimal Geeganage,14,0.02%
Central Province,NUWARA-ELIYA,KOTMALE,Sirithunga Jayasuriya,87,0.14%
Central Province,NUWARA-ELIYA,KOTMALE,M. B. Theminimulla,27,0.04%
Central Province,NUWARA-ELIYA,KOTMALE,Pani Wijesiriwardane,27,0.04%
Central Province,NUWARA-ELIYA,KOTMALE,Duminda Nagamuwa,44,0.07%
Central Province,NUWARA-ELIYA,KOTMALE,Panagoda Don Prince Soloman Anura Liyanage,133,0.22%
Central Province,NUWARA-ELIYA,KOTMALE,Maithripala Sirisena,"36,343",59.48%
Central Province,NUWARA-ELIYA,KOTMALE,Ruwanthilaka Peduru Arachchi,115,0.19%
Central Province,NUWARA-ELIYA,KOTMALE,Anuruddha Polgampala,38,0.06%
Central Province,NUWARA-ELIYA,KOTMALE,Baththaramulle Seelarathana Thero,19,0.03%
Central Province,NUWARA-ELIYA,KOTMALE,Sarath Manamendra,42,0.07%
Central Province,NUWARA-ELIYA,KOTMALE,Arachchige Rathnayaka Sirisena,97,0.16%
Central Province,NUWARA-ELIYA,KOTMALE,Mahinda Rajapaksa,"23,821",38.99%
Central Province,NUWARA-ELIYA,KOTMALE,Namal Rajapaksa,92,0.15%
Central Province,NUWARA-ELIYA,KOTMALE,Sundaram Mahendran,19,0.03%
Central Province,NUWARA-ELIYA,KOTMALE,Jayantha Kulathunga,10,0.02%
Central Province,NUWARA-ELIYA,KOTMALE,Valid Votes,"61,099",98.36%
Central Province,NUWARA-ELIYA,KOTMALE,Rejected Votes,"1,018",1.64%
Central Province,NUWARA-ELIYA,KOTMALE,Total Polled,"62,117",79.57%
Central Province,NUWARA-ELIYA,KOTMALE,Regis.Electors,"78,068",
Central Province,NUWARA-ELIYA,HANGURANKETA,Aithurus Mohamed Illias,79,0.15%
Central Province,NUWARA-ELIYA,HANGURANKETA,Ibrahim Miflar,97,0.18%
Central Province,NUWARA-ELIYA,HANGURANKETA,Prasanna Priyankara,12,0.02%
Central Province,NUWARA-ELIYA,HANGURANKETA,Wimal Geeganage,13,0.02%
Central Province,NUWARA-ELIYA,HANGURANKETA,Sirithunga Jayasuriya,86,0.16%
Central Province,NUWARA-ELIYA,HANGURANKETA,M. B. Theminimulla,18,0.03%
Central Province,NUWARA-ELIYA,HANGURANKETA,Pani Wijesiriwardane,21,0.04%
Central Province,NUWARA-ELIYA,HANGURANKETA,Duminda Nagamuwa,39,0.07%
Central Province,NUWARA-ELIYA,HANGURANKETA,Panagoda Don Prince Soloman Anura Liyanage,97,0.18%
Central Province,NUWARA-ELIYA,HANGURANKETA,Maithripala Sirisena,"25,645",47.53%
Central Province,NUWARA-ELIYA,HANGURANKETA,Ruwanthilaka Peduru Arachchi,85,0.16%
Central Province,NUWARA-ELIYA,HANGURANKETA,Anuruddha Polgampala,23,0.04%
Central Province,NUWARA-ELIYA,HANGURANKETA,Baththaramulle Seelarathana Thero,17,0.03%
Central Province,NUWARA-ELIYA,HANGURANKETA,Sarath Manamendra,51,0.09%
Central Province,NUWARA-ELIYA,HANGURANKETA,Arachchige Rathnayaka Sirisena,122,0.23%
Central Province,NUWARA-ELIYA,HANGURANKETA,Mahinda Rajapaksa,"27,389",50.76%
Central Province,NUWARA-ELIYA,HANGURANKETA,Namal Rajapaksa,113,0.21%
Central Province,NUWARA-ELIYA,HANGURANKETA,Sundaram Mahendran,35,0.06%
Central Province,NUWARA-ELIYA,HANGURANKETA,Jayantha Kulathunga,14,0.03%
Central Province,NUWARA-ELIYA,HANGURANKETA,Valid Votes,"53,956",98.07%
Central Province,NUWARA-ELIYA,HANGURANKETA,Rejected Votes,"1,064",1.93%
Central Province,NUWARA-ELIYA,HANGURANKETA,Total Polled,"55,020",77.44%
Central Province,NUWARA-ELIYA,HANGURANKETA,Regis.Electors,"71,053",
Central Province,NUWARA-ELIYA,WALAPANE,Aithurus Mohamed Illias,72,0.11%
Central Province,NUWARA-ELIYA,WALAPANE,Ibrahim Miflar,155,0.24%
Central Province,NUWARA-ELIYA,WALAPANE,Prasanna Priyankara,12,0.02%
Central Province,NUWARA-ELIYA,WALAPANE,Wimal Geeganage,12,0.02%
Central Province,NUWARA-ELIYA,WALAPANE,Sirithunga Jayasuriya,84,0.13%
Central Province,NUWARA-ELIYA,WALAPANE,M. B. Theminimulla,26,0.04%
Central Province,NUWARA-ELIYA,WALAPANE,Pani Wijesiriwardane,44,0.07%
Central Province,NUWARA-ELIYA,WALAPANE,Duminda Nagamuwa,64,0.10%
Central Province,NUWARA-ELIYA,WALAPANE,Panagoda Don Prince Soloman Anura Liyanage,128,0.20%
Central Province,NUWARA-ELIYA,WALAPANE,Maithripala Sirisena,"32,340",50.59%
Central Province,NUWARA-ELIYA,WALAPANE,Ruwanthilaka Peduru Arachchi,136,0.21%
Central Province,NUWARA-ELIYA,WALAPANE,Anuruddha Polgampala,38,0.06%
Central Province,NUWARA-ELIYA,WALAPANE,Baththaramulle Seelarathana Thero,21,0.03%
Central Province,NUWARA-ELIYA,WALAPANE,Sarath Manamendra,56,0.09%
Central Province,NUWARA-ELIYA,WALAPANE,Arachchige Rathnayaka Sirisena,171,0.27%
Central Province,NUWARA-ELIYA,WALAPANE,Mahinda Rajapaksa,"30,354",47.48%
Central Province,NUWARA-ELIYA,WALAPANE,Namal Rajapaksa,161,0.25%
Central Province,NUWARA-ELIYA,WALAPANE,Sundaram Mahendran,32,0.05%
Central Province,NUWARA-ELIYA,WALAPANE,Jayantha Kulathunga,18,0.03%
Central Province,NUWARA-ELIYA,WALAPANE,Valid Votes,"63,924",98.38%
Central Province,NUWARA-ELIYA,WALAPANE,Rejected Votes,"1,052",1.62%
Central Province,NUWARA-ELIYA,WALAPANE,Total Polled,"64,976",79.05%
Central Province,NUWARA-ELIYA,WALAPANE,Regis.Electors,"82,193",
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Aithurus Mohamed Illias,3,0.02%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Ibrahim Miflar,4,0.03%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Prasanna Priyankara,,0.00%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Wimal Geeganage,,0.00%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Sirithunga Jayasuriya,3,0.02%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,M. B. Theminimulla,1,0.01%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Pani Wijesiriwardane,4,0.03%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Duminda Nagamuwa,1,0.01%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,2,0.02%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Maithripala Sirisena,"6,699",52.37%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Ruwanthilaka Peduru Arachchi,2,0.02%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Anuruddha Polgampala,,0.00%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Baththaramulle Seelarathana Thero,4,0.03%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Sarath Manamendra,3,0.02%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Arachchige Rathnayaka Sirisena,6,0.05%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Mahinda Rajapaksa,"6,057",47.35%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Namal Rajapaksa,1,0.01%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Sundaram Mahendran,,0.00%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Jayantha Kulathunga,1,0.01%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Valid Votes,"12,791",98.04%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Rejected Votes,256,1.96%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Total Polled,"13,047",95.82%
Central Province,NUWARA-ELIYA,POSTAL VOTES - NUWARA-ELIYA DISTRICT,Regis.Electors,"13,616",
Central Province,NUWARA-ELIYA,FINAL DISTRICT RESULT - NUWARA-ELIYA DISTRICT,Aithurus Mohamed Illias,462,0.11%
Central Province,NUWARA-ELIYA,FINAL DISTRICT RESULT - NUWARA-ELIYA DISTRICT,Ibrahim Miflar,"1,054",0.25%
Central Province,NUWARA-ELIYA,FINAL DISTRICT RESULT - NUWARA-ELIYA DISTRICT,Prasanna Priyankara,152,0.04%
Central Province,NUWARA-ELIYA,FINAL DISTRICT RESULT - NUWARA-ELIYA DISTRICT,Wimal Geeganage,110,0.03%
